


Company:;
SerialNumber:;
ManufacturerID:;
Project:;Super Tech Project
AttendantName:;
AttendantMail:;
UserName:;
UserMail:;
UserLogin:;SuperTechLogin
Description0:;Cool measurements
Configuration application:;V66.66.66
ConfigurationFile:;/path/to/cool/configfile
ConfigurationFileCreation:;2012-07-11 12:43:24


\Data:
Time_100Hz;P_cyl;F_cyl;L_cyl;Fc1_cal;Fc2_cal;
;11447746;11410572;11120448;11410106;11410098;
(s);(bar);(uN);(m);(mN);(mN);

     102.82000000;       8.70091580;      16.94031944;     -52.12019839;     166.86535939;     107.28064041;
     102.83000000;       8.70213514;      16.94210047;     -52.13032469;     166.92205364;     107.33634891;
     102.84000000;       8.69969646;      16.95100565;     -52.14045100;     166.97874790;     107.37348791;
     102.85000000;       8.70152547;      16.95100565;     -52.15564045;     167.03544215;     107.38277266;
     102.86000000;       8.70152547;      16.95634875;     -52.16576675;     167.08268736;     107.44776591;
     102.87000000;       8.70274482;      16.95634875;     -52.18095621;     167.15827970;     107.49418965;
     102.88000000;       8.70152547;      16.95991083;     -52.19614566;     167.19607586;     107.50347440;
     102.89000000;       8.70213514;      16.96169186;     -52.20120881;     167.26221916;     107.56846765;
     102.90000000;       8.70396416;      16.97415911;     -52.21639827;     167.31891341;     107.58703715;
     102.91000000;       8.70396416;      16.97237807;     -52.23158772;     167.36615862;     107.62417615;
     102.92000000;       8.70396416;      16.98306429;     -52.24171403;     167.44175096;     107.67059990;
     102.93000000;       8.70701251;      16.98306429;     -52.25690348;     167.50789425;     107.70773890;
     102.94000000;       8.70640284;      16.98840739;     -52.27715609;     167.51734330;     107.74487790;
     102.95000000;       8.70701251;      16.99196947;     -52.28728239;     167.60238468;     107.78201689;
     102.96000000;       8.70579317;      16.99553154;     -52.29740869;     167.64962989;     107.83772539;
     102.97000000;       8.70640284;      17.00265568;     -52.31259814;     167.69687510;     107.87486439;
     102.98000000;       8.70640284;      17.00621775;     -52.32778760;     167.76301839;     107.89343389;
     102.99000000;       8.70762218;      17.00799879;     -52.34297705;     167.81026360;     107.95842714;
     103.00000000;       8.70762218;      17.01156086;     -52.35816651;     167.83861073;     107.96771189;
     103.01000000;       8.70945119;      17.01690396;     -52.37335596;     167.91420307;     108.02342039;
     103.02000000;       8.70884152;      17.02224707;     -52.38348226;     167.97089732;     108.03270514;
     103.03000000;       8.71067054;      17.02580914;     -52.39360857;     168.00869349;     108.09769838;
     103.04000000;       8.71067054;      17.02759018;     -52.41386117;     168.06538774;     108.12555263;
     103.05000000;       8.71188988;      17.03293328;     -52.42905063;     168.13153103;     108.16269163;
     103.06000000;       8.71006086;      17.04005742;     -52.44424008;     168.16932720;     108.20911538;
     103.07000000;       8.71128021;      17.04361950;     -52.45942954;     168.21657241;     108.19983063;
     103.08000000;       8.71249955;      17.05252467;     -52.47461899;     168.30161379;     108.28339338;
     103.09000000;       8.71371889;      17.05430571;     -52.48474529;     168.34885900;     108.32981713;
     103.10000000;       8.71249955;      17.06321089;     -52.49993475;     168.40555326;     108.33910188;
     103.11000000;       8.71249955;      17.06321089;     -52.51512420;     168.44334942;     108.38552562;
     103.12000000;       8.71371889;      17.07033503;     -52.53031366;     168.51894176;     108.42266462;
     103.13000000;       8.71310922;      17.07567814;     -52.54043996;     168.59453410;     108.47837312;
     103.14000000;       8.71310922;      17.08280228;     -52.56069256;     168.63233027;     108.53408162;
     103.15000000;       8.71432856;      17.08992642;     -52.58094517;     168.70792260;     108.54336637;
     103.16000000;       8.71310922;      17.09705056;     -52.59613462;     168.73626973;     108.58979012;
     103.17000000;       8.71249955;      17.10061263;     -52.60626093;     168.82131111;     108.62692912;
     103.18000000;       8.71371889;      17.10773677;     -52.62145038;     168.89690345;     108.68263762;
     103.19000000;       8.71493823;      17.11486092;     -52.63157668;     168.94414866;     108.72906136;
     103.20000000;       8.71493823;      17.11842299;     -52.64676614;     169.00084291;     108.74763086;
     103.21000000;       8.71493823;      17.12732817;     -52.66195559;     169.08588429;     108.82190886;
     103.22000000;       8.71310922;      17.13623334;     -52.67714505;     169.13312950;     108.85904786;
     103.23000000;       8.71554790;      17.14691956;     -52.68727135;     169.21817088;     108.89618686;
     103.24000000;       8.71493823;      17.15048163;     -52.70246080;     169.23706896;     108.93332586;
     103.25000000;       8.71554790;      17.15938681;     -52.71765026;     169.32211034;     108.97046486;
     103.26000000;       8.71554790;      17.17185405;     -52.73790286;     169.39770268;     109.00760385;
     103.27000000;       8.71493823;      17.17541612;     -52.74802917;     169.44494789;     109.05402760;
     103.28000000;       8.71615757;      17.18610234;     -52.76828177;     169.51109118;     109.09116660;
     103.29000000;       8.71493823;      17.20213166;     -52.78347123;     169.58668352;     109.16544460;
     103.30000000;       8.71493823;      17.20925580;     -52.79359753;     169.63392873;     109.19329885;
     103.31000000;       8.71615757;      17.21816098;     -52.80878698;     169.72841915;     109.25829210;
     103.32000000;       8.71493823;      17.22706616;     -52.82397644;     169.77566436;     109.29543110;
     103.33000000;       8.71493823;      17.23775237;     -52.83916589;     169.82290957;     109.31400059;
     103.34000000;       8.71493823;      17.24487651;     -52.85941850;     169.92684904;     109.36042434;
     103.35000000;       8.71493823;      17.26090583;     -52.87460795;     169.96464521;     109.38827859;
     103.36000000;       8.71493823;      17.26624894;     -52.89486056;     170.05913563;     109.46255659;
     103.37000000;       8.71493823;      17.27693515;     -52.91511316;     170.11582988;     109.49969559;
     103.38000000;       8.71554790;      17.28762136;     -52.93536577;     170.21976934;     109.53683459;
     103.39000000;       8.71676724;      17.29296447;     -52.95561837;     170.27646360;     109.60182784;
     103.40000000;       8.71493823;      17.30721275;     -52.97080783;     170.33315785;     109.64825158;
     103.41000000;       8.71432856;      17.31433690;     -52.99106043;     170.42764827;     109.70396008;
     103.42000000;       8.71371889;      17.31789897;     -53.01131304;     170.49379157;     109.78752283;
     103.43000000;       8.71493823;      17.33214725;     -53.03156564;     170.55993486;     109.78752283;
     103.44000000;       8.71432856;      17.34461450;     -53.04675510;     170.64497624;     109.83394658;
     103.45000000;       8.71493823;      17.34817657;     -53.06700770;     170.72056858;     109.91750933;
     103.46000000;       8.71310922;      17.36064382;     -53.08726031;     170.82450804;     109.95464832;
     103.47000000;       8.71310922;      17.37311107;     -53.10751291;     170.85285517;     110.01964157;
     103.48000000;       8.71249955;      17.38201625;     -53.12776552;     170.95679463;     110.03821107;
     103.49000000;       8.71188988;      17.38379728;     -53.14295497;     171.03238697;     110.07535007;
     103.50000000;       8.71128021;      17.39626453;     -53.16320758;     171.07018313;     110.14962807;
     103.51000000;       8.71310922;      17.40516971;     -53.18346019;     171.16467356;     110.18676707;
     103.52000000;       8.71249955;      17.41585592;     -53.19864964;     171.23081685;     110.23319082;
     103.53000000;       8.71128021;      17.42654213;     -53.21383909;     171.33475631;     110.30746881;
     103.54000000;       8.71188988;      17.43188524;     -53.23409170;     171.39145057;     110.33532306;
     103.55000000;       8.71188988;      17.44079042;     -53.24928115;     171.45759386;     110.37246206;
     103.56000000;       8.71188988;      17.44969560;     -53.26953376;     171.51428811;     110.41888581;
     103.57000000;       8.71188988;      17.45325767;     -53.28472321;     171.62767662;     110.49316381;
     103.58000000;       8.71006086;      17.46750595;     -53.30497582;     171.67492183;     110.52101806;
     103.59000000;       8.71006086;      17.47463009;     -53.32016527;     171.72216704;     110.60458080;
     103.60000000;       8.71006086;      17.47641113;     -53.34041788;     171.80720842;     110.62315030;
     103.61000000;       8.70884152;      17.49065941;     -53.36067048;     171.90169884;     110.67885880;
     103.62000000;       8.70884152;      17.49956459;     -53.37585994;     171.98674022;     110.73456730;
     103.63000000;       8.70945119;      17.50668873;     -53.39104939;     172.00563831;     110.75313680;
     103.64000000;       8.70701251;      17.51381288;     -53.41130200;     172.10012873;     110.80884530;
     103.65000000;       8.70884152;      17.52271805;     -53.42649145;     172.16627202;     110.88312329;
     103.66000000;       8.70823185;      17.52628012;     -53.44168091;     172.24186436;     110.92954704;
     103.67000000;       8.70884152;      17.53696634;     -53.46193351;     172.32690574;     110.94811654;
     103.68000000;       8.70823185;      17.54765255;     -53.47712297;     172.40249807;     110.99454029;
     103.69000000;       8.70762218;      17.55299566;     -53.49231242;     172.45919233;     111.05953354;
     103.70000000;       8.70640284;      17.55655773;     -53.51256503;     172.52533562;     111.11524204;
     103.71000000;       8.70762218;      17.56546291;     -53.52269133;     172.60092796;     111.14309629;
     103.72000000;       8.70579317;      17.57258705;     -53.53788078;     172.67652030;     111.18023528;
     103.73000000;       8.70640284;      17.57793015;     -53.56319654;     172.73321455;     111.22665903;
     103.74000000;       8.70579317;      17.59039740;     -53.57838599;     172.80880689;     111.28236753;
     103.75000000;       8.70579317;      17.59752155;     -53.59357545;     172.85605210;     111.31950653;
     103.76000000;       8.70762218;      17.60286465;     -53.60876490;     172.93164443;     111.38449978;
     103.77000000;       8.70640284;      17.61176983;     -53.61889121;     172.98833869;     111.40306928;
     103.78000000;       8.70701251;      17.61533190;     -53.63914381;     173.08282911;     111.46806253;
     103.79000000;       8.70762218;      17.62423708;     -53.65433327;     173.15842144;     111.52377102;
     103.80000000;       8.70518350;      17.63492329;     -53.66445957;     173.19621761;     111.56091002;
     103.81000000;       8.70579317;      17.63670433;     -53.67964902;     173.25291187;     111.58876427;
     103.82000000;       8.70579317;      17.64026640;     -53.69483848;     173.32850420;     111.62590327;
